id,comment_text,severe_toxic,obscene,threat,insult,identity_hate,toxic
4d08076dc8881634, here  there and everywhere and i ve been everywhere markie banned the below ip for this  wow  abuse of block privilege  he will probably block this ip also  yippee skippee do not be a roscelese and binksinternet patsy you may have been mislead by some extremist editors and you have in effect become their patsy  the other alternative is you are a cohort of them  if that is the case you should resign as an admin if you cannot maintain a neutral balance  you need to do some more research on their backgrounds before reacting to their complaints further if the first applies  locking down articles is a weak way of silencing  opposing opinions especially when it is discussions for deletions like gatestone institute  you have track record of locking down articles for roscelese  please understand what a sock puppet is and is not  i have no control of my ip and will never adopt a wiki account do to the political environment  i will participate as long as ip s are allowed  the foundation knows getting rid of ip editors would be counterproductive and wiki s relevance would diminish greatly  whine about it if you must but it is a futile waste of time that could be spent productively editing which seems to be limited to fewer and fewer registered editors  more editors are becoming part agenda pushing factions  please consider that also  do no take this critic negatively as it is meant to improve wikipedia  i hope you give it serious consideration  thanks if you do that  you can ban this ip if you like if you feel you must silence criticism but i have millions to choose from and you effectively ban someone else from contributing to wiki  in other words it would be a pointless counterproductive pursuit that would shine a spotlight on you  as muhammad ali said i float like a butterfly and sting like a bee  but my critic is valid ,0.0,0.0,0.0,0.0,0.0,0.0
56a2d0d278c508d4, utc  lol  at least she doesn t have to be with you any more may ,0.0,0.0,0.0,0.0,0.0,0.0
b5406c8e51f87b82, the anti vandalism barnstar fuck  you doc fool ,0.0,1.0,0.0,1.0,0.0,1.0
78756a403709c806, there are so many editors attacking me  just look at my talk page  that tarmavidhir guy is totally after me  hence i m just updating the voting history  plus  no one else is contributing and it s becoming tedious to be honest chat ,0.0,0.0,0.0,0.0,0.0,0.0
2053d1a252fee8f7,signature color  i want to color my signature please help ,0.0,0.0,0.0,0.0,0.0,0.0
4e5aec2062206126, rf  starlight problem dear slim  i request that you mediate in an issue  starlight problem where an editor keeps reverting despite violating the rules against providing sources  two main things the section distant starlight problem first attempts to address the problem has no sources those who insist on this section have been repeatedly asked to state which early creationists proposed such a thing  and when for example  the statement in the early part of the twentieth century most young earthers would assert that the stars were not in fact as far away as science suggests lacks any reference to a creationist from a section tu quoque is repeatedly deleted although it was sourced to a creationist who made this argument in one of their publications the question is not whether it is a good or bad argument  rather  in a page of a problem for creationists  it is proper to state creationist responses that can be sourced  ,0.0,0.0,0.0,0.0,0.0,0.0
578901d1a7cb6f9f,http en wikipedia org wiki wikipedia facebook https encyclopediadramatica es wikipedia  its says to talk here and that s what i doing,0.0,0.0,0.0,0.0,0.0,0.0
cf1869dc6d819e19, july utc the very first french open was won by a british  one did not have to be a french national ,0.0,0.0,0.0,0.0,0.0,0.0
f74b5627826d77e7,it is not rickk returned  no  it s not ,0.0,0.0,0.0,0.0,0.0,0.0
ed965d19e2326b57, style background color  f fa  padding cellpadding style border  px solid background color  f fa  vertical align top  color hello welcome to wikipedia  thank you for your contributions to this free encyclopedia  if you decide that you need help  check out getting help below  ask me on my talk page  or place helpme on your talk page and ask your question there  please remember to sign your name on talk pages by clicking  or using four tildes this will automatically produce your name and the date  finally  please do your best to always fill in the edit summary field  below are some useful links to facilitate your involvement  happy editing talk width style background color  f fa style width border  px solid  f  background color  f fa  vertical align top getting started wikipedia tutorial the five pillars of wikipedia  how to  edit a page upload and use images getting help frequently asked questions tips  where to ask questions or make comments  request administrator attention policies and guidelines neutral point of view reliable sources  verifiability citing sources no original research  what wikipedia is not biographies of living persons manual of style three revert rule sock puppetry  copyrights fair use image use policy  external links spam vandalism  deletion policy conflict of interest notability  class mainpagebg style width border  px solid  f  background color  f fa  vertical align top width cellpadding cellspacing style vertical align top  background color  f fa the community style color build consensus resolve disputes  assume good faith civility etiquette  no personal attacks no legal threats wikipedia c,0.0,0.0,0.0,0.0,0.0,0.0
3cee93d3fcf619fa,  got it  i interpreted lacking as not having rather than not having enough makes sense now  thanks  starm  ,0.0,0.0,0.0,0.0,0.0,0.0
a5e80ea3f64bfbb0,thanks for doing those additions with the edit counts  i thought they had to be put in when the candidate accepted  obviously not ,0.0,0.0,0.0,0.0,0.0,0.0
c4257318b6ca269a,indeed  his previous history was the main reason i simply reverted the whole lot  what he adds is more or less correct but gives the events greatly undue weight without and seems to be poorly sourced at best  i ll keep an eye on both pages  hopefully he will take the suggestion i made on his talk page on board and at least discuss any further changes before making them  t c ,0.0,0.0,0.0,0.0,0.0,0.0
dda40b228f92af07,the little turkisk bald nationalist  get another hobby  baldy  we re allergic to the irrationality and fanaticism of nationalism here im wikipedia ,0.0,0.0,0.0,0.0,0.0,0.0
ad9c44c44cdec074,commerce clause not needed the discussion of the commerce clause is important in the discusion of us federalism but it is not related to the tenth amendment it should be moved somwhere else or at least shortened considerably,0.0,0.0,0.0,0.0,0.0,0.0
bd80b06bfa6feeae,oppose christian festival is the primary meaning ,0.0,0.0,0.0,0.0,0.0,0.0
b7a6e8646d59ea59, in the article  it says in april  fraser re joined the cast for the mummy though weisz did not if you follow the reference you can see one source for her reasons not to join  perhaps this deserves to be integrated into the article itself  as i feel that it s somewhat important since she s one of the original lead characters ,0.0,0.0,0.0,0.0,0.0,0.0
a8b31f4e2b8e42f2,i have no intention of trying to appeal this block  like i said this is bullcrap you all can have this place  i wish you well  formerly known as since i m done here  it might as well be told ,0.0,0.0,0.0,0.0,0.0,0.0
6c401462529e5a40,tom hoobler i ll take your word for it that you are the contestant mentioned here  but you re editing from an aol ip address  used by countless other people  many vandals  if you want to continue to contribute to wikipedia  i d suggest signing up for an account  it can actually be more anonymous than an ip address  i know  after all  that your isp is aol and other editors will take you more seriously ,0.0,0.0,0.0,0.0,0.0,0.0
136a3c9a78049bbf, this has been posted on athaenara s own discussion page in response to a discussion between athaenara and sethswirsky which appears there it s interesting that they felt it better to cozy up there rather than here on the pages directly associated with the article it is a complete and utter falsehood that i have sent any e mails to this sethswirsky person  i suggest that this is just a member of the tribe of seth referenced in the article  as for the actual set swirsky being a democrat  don t make me laugh  the guy is a complete and total devotee of the bush wing of the republican party  as i have suggested  if sethswirsky is the real seth swirsky  let him submit a blog piece to the huffington post detailing his points of agreement with the democratic party and saying he s a registered democrat  of course  no such thing will happen  i find it interesting that this prolonged discussion is happening away from the article in question  and find it cause to doubt athaenara s objectivity in this matter  ,0.0,0.0,0.0,0.0,0.0,0.0
bb77319c2d24af49, no problem at all  helpful one i mean really thanks and my net should now be fixed  just to let you know  talk cont  ,0.0,0.0,0.0,0.0,0.0,0.0
462245ec9a422483, resolution repeal date according to a textbook i recently read  on december congress repealed the tonkin gulf resolution  which had given the president near independece in conducting policy in vietnam  just double checking with the june date in the article  the americans  mcdougal littell  isbn ,0.0,0.0,0.0,0.0,0.0,0.0
96287f34cfd9f5cb,sounds ok except your sentence is rather long  and a normal reader will tend to forget what has been said in the begining while reaching the end  in my opinion  the intro should remain least controversial and plain  because anyone hitting the page would ber already familiar somewhat with the concept  i do not think that the article should be ambitious to give the total jnan in one go  the introduction in its present form fulfils that purpose  all about the various forms of energy and its conservation follows almost immediatly and one must not feel so insecure about losing the reader  brevity is the key ,0.0,0.0,0.0,0.0,0.0,0.0
f72886386353acab,  but he didn t defeat an entire stable did he  none of them were evolution members at the time of their respective defeats  besides which evolution has been gone for over years now  speak  ,0.0,0.0,0.0,0.0,0.0,0.0
4f4c4fe6974d3d9a,volunteer is the de facto rank for junior members,0.0,0.0,0.0,0.0,0.0,0.0
a09932bfcf01aede,  not the same people  i  m a regular joe  and i am interested in feynman diagrams  i suggest that articles should start with the simple and progress to the complex  opening with a mind bender sentence like this one shows a lack of consideration for anyone with less education than a phd  a few sentences is all we re asking for  im sure mr feynman would agree that any science concept can be explained in everyday terms  and wikipedia is certainly an appropriate place for such explanations  perhaps someone familliar with his works could look up what he himself said about his diagrams  surely that would be an appropriate opening ,0.0,0.0,0.0,0.0,0.0,0.0
80571266364521a3,  and it has been highly amusingi love all the out of context stuff  and the exclusion of the disussion re bite b  bies jsmith dmcdevit user conduct rfc draft  this is the illuminating link  beginning with corrigan onwards  http en wikipedia org wiki user talk j smith youtube linklist corrigan article link  the false accusation of nor  given uncivilly  should be addressed  it was followed by the report i made at nor  in which he didn t even try to argue that there was a nor issue after making the accusation did not apologize to the accused user for the false accusation  along with discussions at el  it clearly demonstrates that jsmith was aware there was public opposition both to the project and how it was being conducted  and there was public opposition to how complaints regarding valid links were handled how other editors were mistreated community editing was disrespected  in spite of this public opposition  the project  how it was conducted  and how editors with objections community editing were treated continued unchanged let s summarize there was opposition to project itself how it was conductedthe project began without consensus  against established policy there was oppostion to how users with objections regarding valid links were treated the disruptive effect this had on community editing at numerous articles when politely informed  by a copyright holder  that there was no copyright issue at numerous articles  jsmith  mimsy  dcmcdevit continued to delete the links about which they were aware there was no copyvio  not merely links with suspected copyviothat is a separate issue from the fact that the project was established and conducted without community consensus although both are user conduct issues there is no policy dispute  copyright policy is clear  and they made no attempt to change it discuss changing it  they cited the el guideline as standard justification  without consensus  and directly against consensus after it was made clear at el that no one agreed with a blanket you tube ban  that links should be evaluated by article editors on a case by case basis  via editorial judgement and consensus  the extremely troubling incidents are not the ones in which they deleted suspected copyvios  although there is opposition to that they do not have consensus and are acting procedurally against both c and el the extremely troubling incidents are the ones in which they continued to delete links they knew were not copyvios and how they treated other editors the community in the process  bullying  false accusations  etcdcmdevit s comments to argyiou  jsmith s nor and disrupted wikipedia in violation of wp point  ,0.0,0.0,0.0,0.0,0.0,0.0
fe5a2befc790e908,don t waist your time i have read that times already thank you though for proving me right why because billboard is an offical source when asked about a billboard chart peak i rather trust billboard than anyone else the moment you shove verified reliable truth into my face you will be reverted  caya,0.0,0.0,0.0,0.0,0.0,0.0
220e0a0d0340e74b,well  so far there is no such article  you can make additions to the number  article  when there is enough substance dealing with the general concept of interesting and uninteresting numbers  i will not oppose moving it out to a separate article  but the present short paragraph isn t worth it mar utc ,0.0,0.0,0.0,0.0,0.0,0.0
27bbdff58c8416eb, your block while i understood your block and i admit i violated wp pa  only because he came to me and starting baiting  does it make sense now according to his user page  he s being more disruptive and i don t think i was in the wrong  despite my colorful language  mailbox ,0.0,0.0,0.0,0.0,0.0,0.0
5d1258a8b1a747dc,mfd nomination of user ched davis archive sg x your opinions on the matter are welcome  please participate in the discussion by adding your comments at wikipedia miscellany for deletion user ched davis archive sg x and please be sure to sign your comments with four tildes you are free to edit the content of,0.0,0.0,0.0,0.0,0.0,0.0
dd3e10d6c4655b4b, and just a helpful note  template dts is used to sort dates in tables  so you don t have to use it in infoboxes  such as in elwood haynes museum  talk  ,0.0,0.0,0.0,0.0,0.0,0.0
48ff81e9c1878b73, range map there s a nice range map over at wikimedia commons anyone want to be nice and swipe it dec utc i can link directly jan utc krokodeilopolis given the etymology of crocodile  pebble man worm  i conjecture that the greek city name sould be krokodeilopolis  rather than krokodopolis  because the man worm morpheme of the latter seems overly syncopated  that would be good to correct  but any references article removed from wikipedia good articles  this article was formerly listed as a good article  but was removed from the listing because there aren t any references otherwise it s great  i used entirely on line sources when i wrote the article  since i have a bit of a bias against that  i labeled the section external links  but looking it over again  the sources aren t too bad  while it could certainly use some print sources and footnoting  now that we have the new tags and the mythological sources are at best weak  the technical information on the nile crocodile is from reasonably strong secondary sources  pictures of crocodiles i would like to add my page on crocodiles to your external links please  http w african safari pictures com crocodile pictures html editing some slight clean up and rephrasing of introduction to remove redundancies  no animal is safe  even big cats  for some reason  someone continues to add this sentence when it makes no sense in the context of the article  the preceeding sentence states that elephants and adult hippos are safe from crocodiles so it is erroneous and contradictory  furthermore  lions are listed among the animals in the next sentence so the big cat reference is not necessary  this sentence should remain deleted from the page as it is redundant  contradictory  and overall not useful  maybe you are right  wording can be changed  crocs and birds the egyptian plover and spur winged plover are both claimed to clean crocodile teeth  a photograph of this behaviour would be useful  eyption butts any reason this section constantly references butt or butts looks like vandalism  but on the off chance there s some meaning of butt i don t know  i ll merely present it for discussion  preceding unsigned comment added by it was vandalized a short while ago fixed  ,0.0,0.0,0.0,0.0,0.0,0.0
c4a8d9cf0d46a63f,i see a few things i can improve on  soon as i get some free time  i ll take a closer look ,0.0,0.0,0.0,0.0,0.0,0.0
26561c29d27ca296,  fuck of ff f f f f f f f f,1.0,1.0,0.0,0.0,0.0,1.0
ca7ac527f34713ba, help  hi steven  i don t know if you have any time but this case criticisms of the theory of relativity has been waiting a week for a moderator  so please help if  you can  thanks  talk ,0.0,0.0,0.0,0.0,0.0,0.0
a28f3d6c2ba6fb49,  you are correct  of course  about the discourses  hence  the very carefully deployed particularly but the popular use of machiavellian draws on a reputation from word of mouth and received knowledge about the prince unless we believe that almost everyone in the anglophone world has read and understood it  contemporary scholarly opinion of machiavelli does not really encompass that ghoulish usage  i would be surprised if you could find an example that contradicts that  thanks for the exchange  and for your contribution  ,0.0,0.0,0.0,0.0,0.0,0.0
cb4ca81a4eeb6d3a, there is no wiki standard  see wp project talk on glossaries ,0.0,0.0,0.0,0.0,0.0,0.0
5f3af042add1c0c0,cheshire comment hi  with such an uneducated jealous statement about cheshire  one can assume you never attained your goals financially or career wise  you either come from the midwest bridgeport or are a red sox fan and probably graduated from an online college ,0.0,0.0,0.0,0.0,0.0,0.0
d3612e559b3185cc,a cover up  obviously  ,0.0,0.0,0.0,0.0,0.0,0.0
6cd763dcd58f08ee,do not know if you are a collector of comics but if you own the book then perhaps you should read it before deciding that someone else did not ,0.0,0.0,0.0,0.0,0.0,0.0
d7a33426c5d1ae34,sorry  i made an error  and  i will not delete your comments in their entirety ,0.0,0.0,0.0,0.0,0.0,0.0
8d887120d5835438,you might want to consider prodding lara out of retirement for this one  dweller is quite good with this kind of list  too ,0.0,0.0,0.0,0.0,0.0,0.0
e58088c67501c80b, i still cannot believe that there can be a controversy over our national anthem  this is absurd  what the hell happened  freedom of speech  i am all for it  but this constant bitch ing and whining about political correctness has gone too far  you cannot change the canadian national anthem because it is insulting immigrants they re immigrants  they chose to come to canada  and it should be that they should respect our traditions  though keeping their customs and traditions  i have nothing against multiculturalism we cannot bend over backwards for people who have done nothing for the country  it s like subjecting to bullying  it s not bloody right  and the usage of god and son means nothing  it s a traditional piece  i am an atheist  and an agnostic  yet i have no objection to prayer in my school s chapel  to singing christian lyrics  because it pertains no meaning to me  are not god  jesus  allah  mohammed  buddha  and any other religious deity supposed to all be working for the same cause  should not they all be friends so may i ask what is the problem with the canadian anthem  allah  jesus  mohammed  buddha and god are all manifestations of the same person  thing  cause  reason  the canadian anthem is traditional  and it seems to me almost a sacrilege  if you may excuse the poor choice of word  as it seems to contradict my whole speech to complain about it being sexist  or bigotry  this ties in with the controversy over the queen  she is a testament to the tradition of canada  to remove her would be to follow in the footsteps of the united states  we are not yanks  we are members of the commonwealth  to get back on track  i state clearly  there is absolutely no logical  moral or respectful way that it can be stated to change the lyrics to a traditional song  a song is a song  you cannot opt to change the lyrics to a controversial popular song  like the beatles you just don t do it  so how should it be the same for the anthem  the anthem represents what canada is  it was established as christian  and though we gladly accept other cultures  we cannot change every damn thing to be politically correct for all the minorities out there  it s impossible  freedom of speech has become the opposite  comedians can t make jokes about religion sex ity  gender without being complained at  reprimanded at by minorities  australia is a perfect example of how a country should be run  they say to immigrants you make the choice to live here  that means you have to live with the way australians live  australian code  australian traditions  don t come here expecting us to change just for you  this is how a country should be  it seems unfair that we should change everything to be politically correct  just so that some bleeding heart out there can go to their bed  oh  is that politically incorrect to the homeless  i ll change that to area of rest and not grumble and whine  prepared to get up the next morning and petition to change all the lyrics of gospel music  or to remove all films that even mention a religious deity in a disrespectful manner  please  i beg  i pray god forbid  heheheh  that we all come to our senses and realize don t sweat the small stuff get on  toughen up  put your helmet on  keep on trucking  it s an imperfect world  you can t have your way all the time  if someone at high school insults you  you ignore it  you stay away from them  so  does that not apply to here  please  chew on this rather large  and i do apologize for its length  paragraph ,0.0,0.0,0.0,0.0,0.0,1.0
8cef3fa712704d68,hi  i have reported you to the admins  feel free to voice your opinion over there ,0.0,0.0,0.0,0.0,0.0,0.0
97f707f40e376a40, etaonash  just like the rest of the editors  you might need to do something about your life  maybe you should put your time into finding a home  it s not good to be homeless  it hurts your thinking  just a suggestion ,0.0,0.0,0.0,0.0,0.0,0.0
90b21c63cf530b83,  typically  when xenophrenic sees a valid edit  by wiki policy  that he disapproves of  for w hate ver reason he seeks to get others to remove it  this strategy is quite effective as he says the edit needs balance  or needs the proper context  or isn t the full story  etc  there are many different reasons used  but the end result is him adding so much trivial nonsense to ratio in his pov  that average editors cringe when they see it  xenophrenic then declares that the original unbalanced pov version can only stay if his even more unbalanced additions are there to provide proper context  this leads to edit warring over days and even weeks  articles often get locked down  some reasonable and responsible editors step in and remove it all in the name of peace and to move forward in improving the article  xenophrenic gets what he wanted all along  and boosts his edit count with the disruptive edit warring  some call this tactic a form of wiki terrorism  i say it shows that xenophrenic is quite calculated and intelligent  even though he is mostly obtuse during discussions  talk ,0.0,0.0,0.0,0.0,0.0,0.0
510563552f12c58e,hey ned  hey ned  why don t you actually do some fuck  ing work on this encyclopedia  all you care about now is who is  block  un block ,0.0,1.0,0.0,0.0,0.0,1.0
a097921784642b56,considering there were about aid workers from international countries it did effect them  also i do not see how much of the stuff on the page effects the whole world  how does the arrest of laurent gbagbo effect me in new zealand  or my friend in australia  or even my friend in the federated states of micronesia  and the killing of osama bin laden does not effect the whole world ,0.0,0.0,0.0,0.0,0.0,0.0
513b6270263f8d7e,bless sins and  rr  good point user c logan  it is so pov to describe the trail as unsuccessful  from the pov of the poor falsely accused boys it was a most successful trail ,0.0,0.0,0.0,0.0,0.0,0.0
48e0f6459d4d8abf, main photo aw  man  you took out my photo while i don t object to progress  i do think that any picture of the standard variegated kind of vine plant is probably what people think of as pothos the extremely common house plant it seems like this article is now combining a few fairly different plants but i m no botanist  ,0.0,0.0,0.0,0.0,0.0,0.0
a4e2b176d9fd2b2b,the corrupt officials working in,0.0,0.0,0.0,0.0,0.0,0.0
bedc3fa1bb7c2bae,was world war fought in antarctica or on rapa nui ,0.0,0.0,0.0,0.0,0.0,0.0
a986410358edb01b,sock puppet hello  i have filed this in connection with a case in which you may have been involved ,0.0,0.0,0.0,0.0,0.0,0.0
4778b6f24daf6a72,  millions if for paris intra muros  the historic centre  inside the walls  and millions is for the paris metropolitan area  it is similar to the distinction between the city of london and greater london ,0.0,0.0,0.0,0.0,0.0,0.0
33b4d7633295cbf5, source what is preu  ische allgemeine zeitung it is now used as source in the article  yet i am uncertain of its scholary notability and would like confirmation that it is reliable scholary or accepted publication  ,0.0,0.0,0.0,0.0,0.0,0.0
9fc420d27130c0e8,mokele i love animal science to be honest and have thoughts of being a zoologist  one thing i have noticed in my animal books though is that people list lengths of feet for certain animals and when i go and look up museums that hold the bodies of giant animals lengths of feet shrink into ft  the reticulated python and green anaconda is what i m referencing too ,0.0,0.0,0.0,0.0,0.0,0.0
a3c1732b314a7373, if germanic is only relevant to language rather than ethnicity  i m genuinely curious as to why do we even have a germanic peoples article on the wiki  ,0.0,0.0,0.0,0.0,0.0,0.0
b92be7fbae94b184,a  i did not violate the revert rule  b  why can i not point out that one who is seemingly delusional should not be considered part of a consensus john nagle imagined that i deleted the criminal box from the lede of sholom rubashkin  and proceeded to add a section on the talk page accusing me of such  just check the history ,0.0,0.0,0.0,0.0,0.0,0.0
5f41e70abb402b34,  i am pleased to see that you are interested in queensland s towns and cities  that s one of my areas of interest too  if you want some useful tools for this task  and canned citations to them i have some at ,0.0,0.0,0.0,0.0,0.0,0.0
397ab238bd52c1b0,retrench i would suggest a complete rewrite of chartered institute of personnel and development  think of a brief thumbnail description of what it is you might give at a party where you don t want to bore the other person  hit the high points  write it entirely in your own words  use prose rather than bullet points  see wikipedia layout ,0.0,0.0,0.0,0.0,0.0,0.0
962d69c12cf6a928,portugal has never been at war with turkey  the story reports conflicts between the two nations is not the same as war ,0.0,0.0,0.0,0.0,0.0,0.0
ffe7d10e5f5e9a7d,after some consideration  i have decided to de nominate for speedy deletion and tag the article instead  thanks ,0.0,0.0,0.0,0.0,0.0,0.0
0fdadeed22791847,i strongly agree with lneal to keep those national statistics out because of completely varying methods used by different stat agencies in different countries  the numbers must come from one organization  claiming a b c is synthesis and is a direct violation of wp or  however  i agree with ahecht that there s no problem with the ilo list  it s from the bbc and the ilo list should be in because the numbers are coming from one highly reliable organization  if not the most reliable one  so we are comparing apples to apples  even if there are some flaws in that method  that flaw  as ahecht suggested  should be mentioned in the methodology  but blanking out such a highly reliable source because of that is unacceptable and a serious violation of wp npov  we can t favor one source over the another ,0.0,0.0,0.0,0.0,0.0,0.0
27eeaeeef976cc0a,why did u remove my complaint is this a conspirasyy i want to complain i hav been racially abused u know that is a crime right u are an acomplise ,0.0,0.0,0.0,0.0,0.0,1.0
fa622e9cfcb99220,you should bar the self proclamed  ass hole  forever ,0.0,1.0,0.0,1.0,0.0,1.0
806b4e8027cc7468,he is a well known journalist and a valid source  again cnn  huffington post  etc  ,0.0,0.0,0.0,0.0,0.0,0.0
e72bad3ce2f3533a,it is an improvement so i won t comment on the discreet tweaks a user made in his her arguments in order to fake logical consistency and avoid blame or cite anything that would smear a user s strained wikilike appearance  excuse me if i don t seem to remember the same thing  and i won t comment on your bringing up this dead issue just like scieberking did on my talk page  some would call that harassment  oh well ,0.0,0.0,0.0,0.0,0.0,0.0
c130a365951cc5f2,ok cool happy editing and thank you  ,0.0,0.0,0.0,0.0,0.0,0.0
ddc178a8cd9512cc,january utc yet it s still not copyright infringement ,0.0,0.0,0.0,0.0,0.0,0.0
b733e5628054e3f0,hamishmacbeth the user hamishmacbeth is vandalizing wikipedia  he was  block  from editing wikipedia and he continues removing celebrities from the list of famous tall men  normally i m a user too  but i m using an other computer now  please give hamishmacbeth a hours block  thanks ,0.0,0.0,0.0,0.0,0.0,0.0
e03388d81f923eac,why the hell do we want to go to arbitration  we have a nice simple informal consensus which makes it clear what the name won t be  we don t need formal process when the majority intent is clear  enough time wasted already  talk ,0.0,0.0,0.0,0.0,0.0,0.0
b5891cf31c2b1e00,to answer your question  i have only just checked the thread on the ref desk  and i see that you struck the part that is defamatory therefore  i have also struck the part of my comment that constitutes a legal threat just so you know  i live in america  where the time is several hours behind that in great britain  and right now i also work the graveyard shift at the refinery and go to sleep right after i get back home  so when someone living in great britain makes any request of me  to strike an offensive counterfactual comment  etc it can take me up to hours to respond please let me know whether you consider this dispute resolved ,0.0,0.0,0.0,0.0,0.0,0.0
fca619f5c77b4bdb, intern why the removal of the one part most danish people define when using the term intern ,0.0,0.0,0.0,0.0,0.0,0.0
104da7d1efd2cd58,i am still not able to identify the source your complaint unless you tell me which articles you are refering to  can you let me know what exactly which articles your are refering to ,0.0,0.0,0.0,0.0,0.0,0.0
5746f196895d2c2c,  name was willie  and he said he was standing about three people away from elvis at the patton hotel in the fifties  and he overheard elvis say  all a  nigger can do for me is buy my records and shine my shoes  ,0.0,0.0,0.0,0.0,1.0,0.0
60cd6c24ca5fc6ae,if you don t accept my request  then,0.0,0.0,0.0,0.0,0.0,0.0
25eb9145e95be68e,ignore him  scientizzle is just an  ass hole  ,0.0,1.0,0.0,1.0,0.0,1.0
55faf9136df9e36b,  funny  i didn t even know about the first block  it was only after seeing your heading that i scrolled through and found it  sorry  i missed it  that an admin who persistently ignores the grossest incivility from his buddy  with the apparent wp point violating intention of disrupting wikipedia by attempting to silencing an opponent who has successfully exposed the deep seated problems at cfd  there have been a few dozen articles i hadn t gotten around to creating  and i ll use the time to write those articles  meanwhile  i will sit back and enjoy  watching how wikipedia deletion review log april category knuckleball pitchers  in which consensus is clear that the close was in clear violation of wikipedia policy  will be a first step towards ending the reign of error at cfd  ,0.0,0.0,0.0,0.0,0.0,0.0
29f67c78e3efab2e,please see wikipedia s no personal attacks policy  comment on content  not on contributors  personal attacks damage the community and deter users  note that continued personal attacks may lead to blocks for disruption  please stay cool and keep this in mind while editing  thank you ,0.0,0.0,0.0,0.0,0.0,0.0
9f0f75a0cb474d11,reply  the advice from abraham lincoln could be applicable to all in this world  i think you can understand what i am exactly trying to say ,0.0,0.0,0.0,0.0,0.0,0.0
2665aa23253fa7e3,leslie was interviewing wright and it was wright who claimed that fred had a drink problem and was fired for it ,0.0,0.0,0.0,0.0,0.0,0.0
43c09af9ae899bd5,elonka suck s black cock s ,0.0,1.0,0.0,0.0,0.0,1.0
5d1664cfd52a5b1f, contested deletion this article should not be speedily deleted for lack of asserted importance because the speedy rationale is incorrect as assertions of notability are clearly established in the article  he s a filmmaker ,0.0,0.0,0.0,0.0,0.0,0.0
b4545c7c8f1ff6fb,is laughable  are you that uninformed  turn off the modem for mins,0.0,0.0,0.0,0.0,0.0,0.0
3104d6c529a58a00,question  are you the editor who works for like the israeli government or something ,0.0,0.0,0.0,0.0,0.0,0.0
48be07af5f5e4188,  update  he wears ,0.0,0.0,0.0,0.0,0.0,0.0
f299b4b2a704c458,  that s alright  however  if you d like to get your feet wet in admin type dealings  you might want to participate in discussions at wp ani instead  as one possibility  i understand you re hoping to become an admin  but deletion closings and maintaining the mfd page is generally left to current admins  with rare exception  c apr utc  ,0.0,0.0,0.0,0.0,0.0,0.0
9e66becd1021bccf,i m not impressed  report me for what  editing articles to wikipedia standards hold on  i ll get some popcorn ready for that wp boomerang  talk,0.0,0.0,0.0,0.0,0.0,0.0
ceab0afeffba8d05, ethnic groups in duklja  the dukljans being the latins who were slavic speaking catholics  who were converted by stefan nemanja when he annexed duklja  i believe todays montenegrins to be the descendents of these people the balsici where either albanian or vlach origin  and promoted a independent zeta  you cannot deny this  there is nothing serbian about them  except the fact that they spoke a dialect of it  to me they are a symbol of the present day montenegrin identity which is heavily mixed with croatian and albanian cultures mixing of tribes  croatian names last names  all this said i view the balsici montenegrins although in those times they would be zetan or dukljan ,0.0,0.0,0.0,0.0,0.0,0.0
95fc0f3fa26b0a7c,haskell what about monads in haskell programing language  ,0.0,0.0,0.0,0.0,0.0,0.0
36dc44837900b386,the link to slovo bg did not actually point to a full version of the text in bulgarian  for this reason i changed the description  if someone finds the full text please put a link ,0.0,0.0,0.0,0.0,0.0,0.0
749dc21fbead4477, could you point to me where in your estimation  i damaged the article  i did revert edits  but did this damaged the article itself  most anxious to find out  ,0.0,0.0,0.0,0.0,0.0,0.0
677748f9b6a78ebd,dakota is a baby and so is angel they are not smart at all,0.0,0.0,0.0,0.0,0.0,0.0
86cfa8cfe01c5147,excellent reply  thoroughly researched and brilliantly argued  a fine retort to those who take the uncompromising view that  nsa has superpowers  and noone is safe cause noone is half as awesome too bad most people probably won t take the time to read it all ,0.0,0.0,0.0,0.0,0.0,0.0
b61a14ec65ab5800,this fuck  ing wikipedia forever,0.0,1.0,0.0,0.0,0.0,1.0
cefa21782a32d799,zoos template  a discussion is ongoing here about the usage of the zoos template and where  if anywhere  it is appropriate to use  if you are interested  come join in the discussion ,0.0,0.0,0.0,0.0,0.0,0.0
